qid,name,category,country,iso,lat,lon,year,year_approx,century,wikipedia,image,sitelinks,pageviews,fame_rank,url,image_by,image_licence
Q266698,Karlštejn Castle,castle,Czech Republic,CZ,49.93955,14.18793,1348,0,14th century,https://en.wikipedia.org/wiki/Karl%C5%A1tejn,https://commons.wikimedia.org/wiki/Special:FilePath/Burg%20Karlstein%20-%20Karl%C5%A1tejn%20-%20panoramio.jpg?width=1280,50,16146,141,https://thecastlemap.com/castles/karlstejn-castle/,"Jürgen Regel, Marian…",CC BY 3.0
Q390275,Bran Castle,castle,Romania,RO,45.515,25.3671,1289,0,13th century,https://en.wikipedia.org/wiki/Bran_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Bran%20Castle%20TB1.jpg?width=1280,50,69720,39,https://thecastlemap.com/castles/bran-castle/,Todor Bozhinov,CC BY-SA 4.0
Q477157,Changdeokgung,palace,South Korea,KR,37.57944,126.99167,1405,0,15th century,https://en.wikipedia.org/wiki/Changdeokgung,https://commons.wikimedia.org/wiki/Special:FilePath/%EC%B0%BD%EB%8D%95%EA%B6%81%20%EC%A0%84%EA%B2%BD%20%282012%29.jpg?width=1280,50,19276,124,https://thecastlemap.com/castles/changdeokgung/,문화재청,KOGL Type 1
Q115253,Takht-e Soleyman,ruin,Iran,IR,36.60472,47.23417,,0,,https://en.wikipedia.org/wiki/Takht-e_Soleym%C4%81n,https://commons.wikimedia.org/wiki/Special:FilePath/Takhte%20Soleyman%20%285%29.jpg?width=1280,50,18181,130,https://thecastlemap.com/castles/takht-e-soleyman/,Elaheabed,CC BY-SA 4.0
Q50078,Castelvecchio Subequo,castle,Italy,IT,42.13111,13.72861,,0,,https://en.wikipedia.org/wiki/Castelvecchio_Subequo,https://commons.wikimedia.org/wiki/Special:FilePath/Castelvecchio%20Subequo%202007%20by-RaBoe%2001.jpg?width=1280,50,2021,1164,https://thecastlemap.com/castles/castelvecchio-subequo/,Ra Boe,CC BY-SA 2.5
Q4706020,Alamut Castle,ruin,Iran,IR,36.44472,50.58611,840,1,9th century,https://en.wikipedia.org/wiki/Alamut_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/2008iran.%20Iran%2C%20Alamut%20Castle%20%282573255326%29.jpg?width=1280,50,83598,34,https://thecastlemap.com/castles/alamut-castle/,"Ninara from Helsinki, Finland",CC BY 2.0
Q732489,Mariinskyi Palace,palace,Ukraine,UA,50.44833,30.5375,1752,0,18th century,https://en.wikipedia.org/wiki/Mariinskyi_Palace,https://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%B0%D1%80%D1%96%D1%97%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9%20%D0%BF%D0%B0%D0%BB%D0%B0%D1%86%20%D0%B2%20%D0%9A%D0%B8%D1%94%D0%B2%D1%96%20%28cropped%29.jpg?width=1280,50,9753,263,https://thecastlemap.com/castles/mariinskyi-palace/,Roman Naumov,CC BY-SA 4.0
Q209643,Mir Castle Complex,castle,Belarus,BY,53.45127,26.47289,1550,1,16th century,https://en.wikipedia.org/wiki/Mir_Castle_Complex,https://commons.wikimedia.org/wiki/Special:FilePath/Mir%20Castle%202018.jpg?width=1280,49,3241,806,https://thecastlemap.com/castles/mir-castle-complex/,Sergey Sebelev,CC BY-SA 4.0
Q215315,Kernavė,ruin,Lithuania,LT,54.88333,24.85,1989,0,20th century,https://en.wikipedia.org/wiki/Kernav%C4%97,https://commons.wikimedia.org/wiki/Special:FilePath/Kernav%C4%97%20-%20Hill%20forts%2001.jpg?width=1280,49,4905,551,https://thecastlemap.com/castles/kernave/,Lestat (Jan Mehlich),CC BY-SA 3.0
Q154996,Charlottenburg Palace,palace,Germany,DE,52.52111,13.29583,1791,0,18th century,https://en.wikipedia.org/wiki/Schloss_Charlottenburg,https://commons.wikimedia.org/wiki/Special:FilePath/Schloss%20Charlottenburg%202025.jpg?width=1280,49,22910,102,https://thecastlemap.com/castles/charlottenburg-palace/,abbilder,CC BY 4.0
Q338889,Palace of the Shirvanshahs,palace,Azerbaijan,AZ,40.36611,49.83333,1500,0,15th century,https://en.wikipedia.org/wiki/Palace_of_the_Shirvanshahs,https://commons.wikimedia.org/wiki/Special:FilePath/Azerbaigian-baku3.jpg?width=1280,49,5931,448,https://thecastlemap.com/castles/palace-of-the-shirvanshahs/,Bruno Girin,CC BY-SA 2.0
Q464695,Fasil Ghebbi,fortress,Ethiopia,ET,12.60806,37.46972,1650,1,17th century,https://en.wikipedia.org/wiki/Fasil_Ghebbi,https://commons.wikimedia.org/wiki/Special:FilePath/ET%20Gondar%20asv2018-02%20img02%20Fasil%20Ghebbi.jpg?width=1280,49,8675,300,https://thecastlemap.com/castles/fasil-ghebbi/,A.Savin,FAL
Q152339,Porta Nigra,fortress,Germany,DE,49.75972,6.64389,180,0,2nd century,https://en.wikipedia.org/wiki/Porta_Nigra,https://commons.wikimedia.org/wiki/Special:FilePath/Porta%20Nigra%20morgens%20%28100MP%29.jpg?width=1280,49,28808,84,https://thecastlemap.com/castles/porta-nigra/,"Thomas Wolf, www.foto-tw.de",CC BY-SA 3.0 de
Q271928,Palazzo Vecchio,palace,Italy,IT,43.76944,11.25611,1299,0,13th century,https://en.wikipedia.org/wiki/Palazzo_Vecchio,https://commons.wikimedia.org/wiki/Special:FilePath/Piazza%20della%20signoria%2C%20palazzo%20vecchio%2C%20veduta%2001.jpg?width=1280,48,42396,63,https://thecastlemap.com/castles/palazzo-vecchio/,Francesco Bini,CC BY-SA 4.0
Q873769,Grand Palace,palace,Thailand,TH,13.75014,100.49203,1782,0,18th century,https://en.wikipedia.org/wiki/Grand_Palace,https://commons.wikimedia.org/wiki/Special:FilePath/Grand%20Palace%20Bangkok%2C%20Thailand.jpg?width=1280,48,37640,67,https://thecastlemap.com/castles/grand-palace/,Andy Marchand,CC BY-SA 3.0
Q372647,Chillon Castle,castle,Switzerland,CH,46.41417,6.9275,1160,0,12th century,https://en.wikipedia.org/wiki/Chillon_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Castle%20of%20Chillon%20N.jpg?width=1280,48,19648,125,https://thecastlemap.com/castles/chillon-castle/,Zacharie Grossen,CC BY-SA 3.0
Q740104,Qal'at al-Bahrain,ruin,Bahrain,BH,26.23361,50.52056,-1450,1,15th century BC,https://en.wikipedia.org/wiki/Qal%27at_al-Bahrain,https://commons.wikimedia.org/wiki/Special:FilePath/Bahrain%20Fort%207.jpg?width=1280,48,3910,694,https://thecastlemap.com/castles/qal-at-al-bahrain/,"Peter from Riyadh, Saudi Arabia",CC BY 2.0
Q223726,Hill of Crosses,fortress,Lithuania,LT,56.01528,23.41667,1350,1,14th century,https://en.wikipedia.org/wiki/Hill_of_Crosses,https://commons.wikimedia.org/wiki/Special:FilePath/Berg%20der%20kreuze%2001.JPG?width=1280,48,31854,78,https://thecastlemap.com/castles/hill-of-crosses/,Thomas Stegh,CC BY-SA 3.0
Q50113,Ofena,castle,Italy,IT,42.32667,13.75972,,0,,https://en.wikipedia.org/wiki/Ofena,https://commons.wikimedia.org/wiki/Special:FilePath/Ofena%202009%2018%20%28RaBoe%29.jpg?width=1280,48,1748,1301,https://thecastlemap.com/castles/ofena/,Ra Boe,CC BY-SA 3.0
Q625149,Aurelian Walls,fortress,Italy,IT,41.87329,12.49896,271,0,3rd century,https://en.wikipedia.org/wiki/Aurelian_Walls,https://commons.wikimedia.org/wiki/Special:FilePath/Celio%20-%20le%20mura%20tra%20porta%20san%20Sebastiano%20e%20porta%20Ardeatina%201974.JPG?width=1280,48,24588,95,https://thecastlemap.com/castles/aurelian-walls/,Lalupa,Public domain
Q593311,Bratislava Castle,castle,Slovakia,SK,48.14222,17.1,1431,0,15th century,https://en.wikipedia.org/wiki/Bratislava_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Bratislava%20-%20Burg%20%28a%29.JPG?width=1280,47,14931,167,https://thecastlemap.com/castles/bratislava-castle/,C.Stadler/Bwag,CC BY-SA 4.0
Q205558,Spiš Castle,ruin,Slovakia,SK,49.00056,20.76833,1200,0,12th century,https://en.wikipedia.org/wiki/Spi%C5%A1_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/SK%20SN%20Spis%20castle%202024%201.jpg?width=1280,47,24887,97,https://thecastlemap.com/castles/spis-castle/,Andrei Stroe,CC BY-SA 4.0
Q46313,Buda Castle,castle,Hungary,HU,47.49611,19.03972,1265,0,13th century,https://en.wikipedia.org/wiki/Buda_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/20190502%20Zamek%20w%20Budapeszcie%200647%201862%20DxO.jpg?width=1280,47,34259,76,https://thecastlemap.com/castles/buda-castle/,Jakub Hałun,CC BY-SA 4.0
Q523489,Terezín,fortress,Czech Republic,CZ,50.51108,14.15064,1780,0,18th century,https://en.wikipedia.org/wiki/Terez%C3%ADn,https://commons.wikimedia.org/wiki/Special:FilePath/Terez%C3%ADn%20-%20n%C3%A1m%C4%9Bst%C3%AD%20%C4%8CSA%2C%20pohled%20od%20SZ%2C%20obr01.jpg?width=1280,47,25737,96,https://thecastlemap.com/castles/terezin/,RomanM82,CC BY-SA 4.0
Q603622,Qazan Kremlin,fortress,Russia,RU,55.79744,49.10724,1552,0,16th century,https://en.wikipedia.org/wiki/Kazan_Kremlin,https://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D0%B0%D0%B7%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D1%80%D0%B5%D0%BC%D0%BB%D1%8C.%20%D0%9F%D0%B0%D0%BD%D0%BE%D1%80%D0%B0%D0%BC%D0%B0%20%D1%81%20%D0%BA%D0%BE%D0%BB%D0%B5%D1%81%D0%B0%20%D0%BE%D0%B1%D0%BE%D0%B7%D1%80%D0%B5%D0%BD%D0%B8%D1%8F.jpg?width=1280,47,7204,376,https://thecastlemap.com/castles/qazan-kremlin/,Fendes,CC BY-SA 4.0
Q379080,Fort Jesus Museum,fortress,Kenya,KE,-4.07117,39.68206,1593,0,16th century,https://en.wikipedia.org/wiki/Fort_Jesus,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20JesusMombasa.jpg?width=1280,47,5706,477,https://thecastlemap.com/castles/fort-jesus-museum/,The original uploader was Zeljko at Croatian Wikipedia,CC BY-SA 3.0
Q525811,Generalife,palace,Spain,ES,37.17694,-3.58528,1250,1,13th century,https://en.wikipedia.org/wiki/Generalife,https://commons.wikimedia.org/wiki/Special:FilePath/Generalife%20Palace%2C%20Alhambra%2C%20Granada%2C%20Spain.jpg?width=1280,47,10360,257,https://thecastlemap.com/castles/generalife/,Charles J. Sharp,CC BY-SA 4.0
Q719422,Nesvizh Castle,castle,Belarus,BY,53.22288,26.69174,1583,0,16th century,https://en.wikipedia.org/wiki/Nesvizh_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/%D0%97%D0%B0%D0%BC%D0%B0%D0%BA-%D0%BF%D0%B0%D0%BB%D0%B0%D1%86%20%D1%83%20%D0%9D%D1%8F%D1%81%D1%8C%D0%B2%D1%96%D0%B6%D1%8B%20%D0%B7%D0%BD%D1%83%D1%82%D1%80%D1%8B.jpg?width=1280,47,4047,674,https://thecastlemap.com/castles/nesvizh-castle/,Dmitry Gerasimov,CC BY-SA 3.0
Q43277,Bam Citadel,fortress,Iran,IR,29.11686,58.36848,-500,0,5th century BC,https://en.wikipedia.org/wiki/Arg-e_Bam,https://commons.wikimedia.org/wiki/Special:FilePath/Arge%20Bam%20Arad%20edit.jpg?width=1280,47,9288,286,https://thecastlemap.com/castles/bam-citadel/,Arad Mojtahedi,CC BY-SA 3.0
Q155188,Rohtas Fort,fortress,Pakistan,PK,32.96528,73.57642,1550,1,16th century,https://en.wikipedia.org/wiki/Rohtas_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Rohtas%20Fort%20%28Jhelum%2C%20Pakistan%29%20-%20World%20Heritage%20Site.jpeg?width=1280,47,4770,582,https://thecastlemap.com/castles/rohtas-fort/,Hussain Khalid,CC BY-SA 4.0
Q613720,Lahore Fort,fortress,Pakistan,PK,31.59028,74.30972,1150,1,12th century,https://en.wikipedia.org/wiki/Lahore_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Lahore%20Fort%20view%20from%20Baradari.jpg?width=1280,47,12298,208,https://thecastlemap.com/castles/lahore-fort/,Rohaan Bhatti,CC BY-SA 3.0
Q156457,Hohenzollern Castle,castle,Germany,DE,48.32356,8.9674,1454,0,15th century,https://en.wikipedia.org/wiki/Hohenzollern_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Burg%20Hohenzollern%20ak.jpg?width=1280,46,62784,54,https://thecastlemap.com/castles/hohenzollern-castle/,"A. Kniesel (= User:-donald-), Lauffen",CC BY-SA 3.0
Q498261,Reales Alcázares,palace,Spain,ES,37.38443,-5.99119,950,1,10th century,https://en.wikipedia.org/wiki/Alc%C3%A1zar_of_Seville,https://commons.wikimedia.org/wiki/Special:FilePath/Patio%20de%20las%20doncellas.jpg?width=1280,46,47326,64,https://thecastlemap.com/castles/reales-alcazares/,"Cat from Sevilla, Spain",CC BY 2.0
Q752266,Durham Castle,castle,England,GB-ENG,54.7749,-1.57558,1072,0,11th century,https://en.wikipedia.org/wiki/Durham_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Durham%20Castle%2C%20April%202017%20%2814%29%20%2833459522640%29.jpg?width=1280,46,5854,471,https://thecastlemap.com/castles/durham-castle/,Carla Brain,CC BY-SA 2.0
Q156316,Würzburg Residence,palace,Germany,DE,49.7928,9.93889,1719,0,18th century,https://en.wikipedia.org/wiki/W%C3%BCrzburg_Residence,https://commons.wikimedia.org/wiki/Special:FilePath/Residenz%20W%C3%BCrzburg%2C%20S%C3%BCdfront%2C%201.jpg?width=1280,46,21823,120,https://thecastlemap.com/castles/wurzburg-residence/,Rainer Lippert,CC0
Q193215,Château de Chenonceau,palace,France,FR,47.325,1.0706,1411,0,15th century,https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Chenonceau,https://commons.wikimedia.org/wiki/Special:FilePath/Chenonceau-20050320.jpg?width=1280,46,56333,56,https://thecastlemap.com/castles/chateau-de-chenonceau/,Manfred Heyde,CC BY-SA 3.0
Q499517,Qasr Amra,palace,Jordan,JO,31.80175,36.58731,723,0,8th century,https://en.wikipedia.org/wiki/Qusayr_%27Amra,https://commons.wikimedia.org/wiki/Special:FilePath/Qasr%20Amra.jpg?width=1280,46,6238,430,https://thecastlemap.com/castles/qasr-amra/,GregAsche~commonswiki,CC BY-SA 3.0
Q143463,Palais des Papes,palace,France,FR,43.9508,4.8075,1350,1,14th century,https://en.wikipedia.org/wiki/Palais_des_Papes,https://commons.wikimedia.org/wiki/Special:FilePath/00%200711%20Avignon%20%28Frankreich%29%20-%20Kathetrale%20und%20Papstpalast.jpg?width=1280,46,38230,72,https://thecastlemap.com/castles/palais-des-papes/,W. Bulach,CC BY-SA 4.0
Q23868,Brest Fortress,fortress,Belarus,BY,52.08333,23.65278,1836,0,19th century,https://en.wikipedia.org/wiki/Brest_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/BrestFortress7.JPG?width=1280,45,9559,285,https://thecastlemap.com/castles/brest-fortress/,Szeder László,CC BY-SA 3.0
Q170119,Berlin Palace,palace,Germany,DE,52.5175,13.40278,1451,0,15th century,https://en.wikipedia.org/wiki/Berlin_Palace,https://commons.wikimedia.org/wiki/Special:FilePath/Berlin-Mitte-Ehemaliges%20Berliner%20Schloss-ZI-0136-06-Th176311.jpg?width=1280,45,39477,73,https://thecastlemap.com/castles/berlin-palace/,Königlich Preußische Messbildanstalt,Public domain
Q171517,Royal Palace of Madrid,palace,Spain,ES,40.41796,-3.71431,1735,0,18th century,https://en.wikipedia.org/wiki/Royal_Palace_of_Madrid,https://commons.wikimedia.org/wiki/Special:FilePath/Palacio%20Real%20de%20Madrid%20Julio%202016%20%28cropped%29.jpg?width=1280,45,71884,53,https://thecastlemap.com/castles/royal-palace-of-madrid/,Tim Adams,CC BY-SA 4.0
Q500681,Tokyo Imperial Palace,palace,Japan,JP,35.6825,139.7521,1868,0,19th century,https://en.wikipedia.org/wiki/Tokyo_Imperial_Palace,https://commons.wikimedia.org/wiki/Special:FilePath/Tatsumi-yagura%2C%20Tokyo%20Imperial%20Palace%20%2852158185625%29.jpg?width=1280,45,64929,55,https://thecastlemap.com/castles/tokyo-imperial-palace/,"Pierre Blaché from Paris, France",CC0
Q391620,Palace of Whitehall,ruin,England,GB-ENG,51.50444,-0.12556,1530,0,16th century,https://en.wikipedia.org/wiki/Palace_of_Whitehall,https://commons.wikimedia.org/wiki/Special:FilePath/The%20Old%20Palace%20of%20Whitehall%20by%20Hendrik%20Danckerts.jpg?width=1280,45,45640,66,https://thecastlemap.com/castles/palace-of-whitehall/,Hendrick Danckerts,Public domain
Q164150,Palace of the Parliament,palace,Romania,RO,44.4275,26.0875,1985,0,20th century,https://en.wikipedia.org/wiki/Palace_of_the_Parliament,https://commons.wikimedia.org/wiki/Special:FilePath/Avenida%20de%20la%20Uni%C3%B3n%2C%20Bucarest%2C%20Ruman%C3%ADa%2C%202016-05-29%2C%20DD%2057.jpg?width=1280,45,57574,59,https://thecastlemap.com/castles/palace-of-the-parliament/,Diego Delso,CC BY-SA 4.0
Q10428494,Hill Forts of Rajasthan,fortress,India,IN,24.88331,74.64611,450,1,5th century,https://en.wikipedia.org/wiki/Hill_Forts_of_Rajasthan,https://commons.wikimedia.org/wiki/Special:FilePath/Jaipur%2003-2016%2004%20Amber%20Fort.jpg?width=1280,45,5692,489,https://thecastlemap.com/castles/hill-forts-of-rajasthan/,A.Savin,FAL
Q239028,Stoclet Palace,palace,Belgium,BE,50.83514,4.41625,1905,0,20th century,https://en.wikipedia.org/wiki/Stoclet_Palace,https://commons.wikimedia.org/wiki/Special:FilePath/Palais%20Stoclet%2C%20vue%20ensemble.JPG?width=1280,45,9478,288,https://thecastlemap.com/castles/stoclet-palace/,Busoni,CC BY-SA 3.0
Q277531,Citadel of Salah Ed-Din,fortress,Syria,SY,35.59583,36.05722,950,1,10th century,https://en.wikipedia.org/wiki/Sahyun_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Saone.jpg?width=1280,45,4736,596,https://thecastlemap.com/castles/citadel-of-salah-ed-din/,Disdero,CC BY 2.5
Q23354,Sforza Castle,castle,Italy,IT,45.47101,9.17969,1360,0,14th century,https://en.wikipedia.org/wiki/Sforza_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/20110725%20Castello%20Sforzesco%20Milan%205557.jpg?width=1280,44,36167,85,https://thecastlemap.com/castles/sforza-castle/,Jakub Hałun,CC BY-SA 4.0
Q155693,Lichtenstein Castle,palace,Germany,DE,48.40664,9.25825,1840,0,19th century,https://en.wikipedia.org/wiki/Lichtenstein_Castle_(W%C3%BCrttemberg),https://commons.wikimedia.org/wiki/Special:FilePath/Schloss%20Lichtenstein%2004-2010.jpg?width=1280,44,16985,156,https://thecastlemap.com/castles/lichtenstein-castle/,-donald-,CC BY-SA 3.0
Q211053,Amalienborg,palace,Denmark,DK,55.68403,12.59333,1760,0,18th century,https://en.wikipedia.org/wiki/Amalienborg,https://commons.wikimedia.org/wiki/Special:FilePath/Amalienborg%20panorama%20juli%202013.jpg?width=1280,44,23956,114,https://thecastlemap.com/castles/amalienborg/,Janeway666,CC BY-SA 3.0
Q750444,Stockholm Palace,palace,Sweden,SE,59.32667,18.07167,1760,0,18th century,https://en.wikipedia.org/wiki/Stockholm_Palace,https://commons.wikimedia.org/wiki/Special:FilePath/Stockholms%20slott%20%28Stockholm%20Palace%29%20%2824831039126%29.jpg?width=1280,44,24251,109,https://thecastlemap.com/castles/stockholm-palace/,"Jorge Láscar from Melbourne, Australia",CC BY 2.0
Q482485,Gyeongbokgung,palace,South Korea,KR,37.57988,126.9768,1395,0,14th century,https://en.wikipedia.org/wiki/Gyeongbokgung,https://commons.wikimedia.org/wiki/Special:FilePath/%EA%B4%91%ED%99%94%EB%AC%B8%20%EC%9B%94%EB%8C%80.jpg?width=1280,44,64653,58,https://thecastlemap.com/castles/gyeongbokgung/,서울관광 아카이브,KOGL Type 1
Q662102,Casbah of Algiers,fortress,Algeria,DZ,36.78333,3.06028,944,0,10th century,https://en.wikipedia.org/wiki/Casbah_of_Algiers,https://commons.wikimedia.org/wiki/Special:FilePath/Fonds%20Andr%C3%A9%20Raymond%20%281925-2011%29%20-%20Alg%C3%A9rie%20-%20Alger%20-%20Vue%20surplombante%20sur%20les%20toits%20de%20la%20ville%20%28M%C3%A9diHAL%204106832%29.jpg?width=1280,44,17546,150,https://thecastlemap.com/castles/casbah-of-algiers/,"Maison Méditerranéenne Des Sciences de l'Homme Phonothèque, André Raymond",Licence Ouverte
Q1055311,Livadia Palace,palace,Ukraine,UA,44.46778,34.14361,1910,0,20th century,https://en.wikipedia.org/wiki/Livadia_Palace,https://commons.wikimedia.org/wiki/Special:FilePath/Livadia%20Palace%20Crimea.jpg?width=1280,44,10802,253,https://thecastlemap.com/castles/livadia-palace/,Voevoda,CC BY-SA 3.0
Q859010,Toompea Castle,castle,Estonia,EE,59.43556,24.73722,1201,0,13th century,https://en.wikipedia.org/wiki/Toompea_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Toompea%20linnus.jpg?width=1280,43,5042,563,https://thecastlemap.com/castles/toompea-castle/,Ivar Leidus,CC BY-SA 3.0 ee
Q756098,Royal Castle in Warsaw,castle,Poland,PL,52.24778,21.01417,1598,0,16th century,"https://en.wikipedia.org/wiki/Royal_Castle,_Warsaw",https://commons.wikimedia.org/wiki/Special:FilePath/Warszawa-Zamek%20Kr%C3%B3lewski.jpg?width=1280,43,17127,159,https://thecastlemap.com/castles/royal-castle-in-warsaw/,Marcin Białek,CC BY-SA 3.0
Q756268,Stirling Castle,castle,Scotland,GB-SCT,56.12389,-3.94778,1350,1,14th century,https://en.wikipedia.org/wiki/Stirling_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Stirlingcastle.jpg?width=1280,43,41100,77,https://thecastlemap.com/castles/stirling-castle/,Citypeek,CC BY-SA 3.0
Q456817,Amber Fort,fortress,India,IN,26.9859,75.8507,1592,0,16th century,https://en.wikipedia.org/wiki/Amber_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Jaipur%2003-2016%2004%20Amber%20Fort.jpg?width=1280,43,24462,115,https://thecastlemap.com/castles/amber-fort/,A.Savin,FAL
Q505950,Holyrood Palace,palace,Scotland,GB-SCT,55.9527,-3.17229,1671,0,17th century,https://en.wikipedia.org/wiki/Holyrood_Palace,https://commons.wikimedia.org/wiki/Special:FilePath/Holyrood%20Palace%20-%20aerial%20-%202025-04-19%2004.jpg?width=1280,43,40203,79,https://thecastlemap.com/castles/holyrood-palace/,瑞丽江的河水,CC BY-SA 4.0
Q508815,Carnuntum,fortress,Austria,AT,48.11333,16.86139,,0,,https://en.wikipedia.org/wiki/Carnuntum,https://commons.wikimedia.org/wiki/Special:FilePath/Carnuntum%20Petronell.JPG?width=1280,43,12561,218,https://thecastlemap.com/castles/carnuntum/,Vladimir Drzik,Public domain
Q623345,Aquincum,fortress,Hungary,HU,47.56414,19.04947,,0,,https://en.wikipedia.org/wiki/Aquincum,https://commons.wikimedia.org/wiki/Special:FilePath/Polg%C3%A1rv%C3%A1ros1.jpg?width=1280,43,10043,279,https://thecastlemap.com/castles/aquincum/,Civertan,CC BY 3.0
